id,osmid,name,alt_name,light_pol,lat,lng
327,14344414,High Park,High Park,23.66500015,43.64604946,-79.46335487
328,14345393,Riverdale Park East,Riverdale Park East,47.31536881,43.67005577,-79.35582797
329,14605096,St. Margaret's Parkette,St. Margaret's Parkette,81.36000061,43.76747367,-79.19252067
330,14607275,Unknown,36 Landfair Crescent,75.99000168,43.75392238,-79.22808611
331,14632720,Huron & Washington Parkette,Huron & Washington Parkette,76.15000153,43.66605827,-79.40141913
332,14772881,Iroquois Park,Iroquois Park,33.18876058,43.35871962,-79.77289371
333,14774479,Unknown,1152 Stephenson Drive,47.51496854,43.32852412,-79.81581271
334,14801014,Ramsden Park,Ramsden Park,66.45941051,43.67638337,-79.3931266
335,14801668,Unknown,Louis-Honore Frechette Public School,33.89472073,43.79017897,-79.45988539
336,14804065,Unknown,York University,88.05766409,43.77340919,-79.50191806
337,14824338,Montgomery Park,Montgomery Park,41.63539055,43.23690553,-79.80342707
338,15238647,Longmoor Park,Longmoor Park,37.67743537,43.36836232,-79.75853886
339,15242449,Unknown,598 Sheraton Road,49.4236438,43.37330729,-79.75651951
340,15395502,Unknown,42 Bloomington Crescent,63.09561632,43.76462952,-79.52468288
341,15395961,Unknown,37 Blacksmith Crescent,65.55843604,43.77009794,-79.52577462
342,15703371,Dufferin Grove Park,Dufferin Grove Park,50.80168767,43.65630741,-79.432493
343,15707311,Cedarvale Park,Cedarvale Park,40.61499977,43.69106129,-79.42534857
344,15707476,Nordheimer Ravine,Nordheimer Ravine,47.95551857,43.68291718,-79.41271448
345,15803457,Lisgar Park,Lisgar Park,85.95999908,43.64243968,-79.42373094
346,15804193,Marian Engel Park,Marian Engel Park,40.88999939,43.67376473,-79.42409514
347,15804201,Hillcrest Park,Hillcrest Park,40.88999939,43.67598331,-79.42448542
348,16240747,Glebe Memorial Park,Glebe Memorial Park,49.81000137,45.40475123,-75.69910336
349,17488186,Point Saint Mark Park,Point Saint Mark Park,14.47999954,44.25516588,-76.4624505
350,17494158,Grenadier Park,Grenadier Park,13.46839461,44.2547689,-76.45736744
351,17495643,Lilla Burke Park,Lilla Burke Park,6.415948709,44.25574195,-76.46733334
352,18831418,Optimist Park,Optimist Park,20.15966935,44.24360808,-76.48523568
353,18961146,Parkview Park,Parkview Park,31.81632331,43.77488067,-79.39370573
354,18963861,Willowdale Park,Willowdale Park,60.00999832,43.76610919,-79.40770057
355,19122339,Sheppard East Park,Sheppard East Park,54.34704854,43.76334101,-79.39602088
356,19122346,Glendora Park,Glendora Park,55.65982936,43.76143457,-79.3996032
357,19128153,Unknown,27 Caen Crescent,20.12851463,44.23977219,-76.44106934
358,19129292,Unknown,191 Conacher Drive,20.38056565,44.26656169,-76.49020882
359,19854532,Roxton Road Parkette,Roxton Road Parkette,47.22999954,43.65069437,-79.41960696
360,19881730,Sorauren Park,Sorauren Park,51.95794163,43.64867942,-79.44333735
361,19881767,Withrow Park,Withrow Park,48.95817596,43.67443525,-79.34691904
362,19885988,Unknown,27 Silverview Drive,65.59034766,43.78514661,-79.41143192
363,19930073,Wells Hill Park,Wells Hill Park,50.72999954,43.68290427,-79.41637389
364,20003379,Scenic Woods Park,Scenic Woods Park,13.1454343,43.23905316,-79.93606978
365,20003824,Kitty Murray Lane Park,Kitty Murray Lane Park,44.31358532,43.22147556,-79.95546947
366,20341707,Turner Park,Turner Park,23.8500007,43.19161763,-79.8807463
367,20358151,James Smith Park,James Smith Park,14.91194686,43.20157094,-79.9892264
368,20666267,St. Andrew's Playground,St. Andrew's Playground,79.62000275,43.6464301,-79.39884432
369,20887828,Harmony Park,Harmony Park,23.75,43.21202508,-79.96213288
370,21186295,Optimist Youth Park,Optimist Youth Park,19.70999908,43.20769107,-79.99486384
371,21442799,Somerset Park,Somerset Park,5.288606957,43.22774303,-79.99476327
372,22372301,Lionel Conacher Park,Lionel Conacher Park,47.44526147,43.68047364,-79.39429009
373,22480633,Poplar Plains Park,Poplar Plains Park,42.41999817,43.68024707,-79.40324869
374,22485784,Sir Winston Churchill Park,Sir Winston Churchill Park,40.11508787,43.68237159,-79.40826466
375,22486452,Pricefield Playground,Pricefield Playground,41.16596792,43.68147956,-79.3887368
376,22486743,Unknown,44 Rochefort Drive,112.5899963,43.71987726,-79.33278384
377,22688946,Robertson Davies Park,Robertson Davies Park,46.91214757,43.67857967,-79.39759336
378,22688984,Unknown,133 Pears Avenue,54.52000046,43.67470712,-79.39923029
379,22694254,Roseneath Park,Roseneath Park,39.63000107,43.68209567,-79.43454822
380,22694260,Humewood Park,Humewood Park,47.11999893,43.6836744,-79.42612136
381,22715610,Graham Park,Graham Park,39.25999832,43.6814999,-79.43024282
382,22715613,Unknown,St. Michael's College School,48.30082604,43.6854004,-79.41792038
383,22788173,George Ben Park,George Ben Park,47.37771228,43.65238168,-79.42124524
384,22788426,Unknown,Chris Glover,71.41999817,43.64866608,-79.40476699
385,22913944,College Park,College Park,148.4799957,43.65969866,-79.3838434
386,22952584,Little Norway Park,Little Norway Park,57.88820375,43.63449593,-79.398402
387,22979116,Moss Park,Moss Park,95.73999786,43.65508119,-79.37109137
388,23061081,Exhibition Park,Exhibition Park,31.76357017,43.55011862,-80.26328603
389,23073229,Douglas Fluhrer Park,Douglas Fluhrer Park,21.89055043,44.23908561,-76.48085864
390,23073230,Emma Martin Park,Emma Martin Park,14.78981003,44.24276515,-76.48081921
391,23110977,Simcoe Park,Simcoe Park,110.9400024,43.64475258,-79.38688719
392,23122873,Hickson Park,Hickson Park,37.90999985,44.0123155,-79.4409176
393,23143716,St. James Park,St. James Park,122.0653312,43.65077896,-79.37331373
394,23208536,Sergeant Ryan Russell Parkette,Sergeant Ryan Russell Parkette,43.8436586,43.67747829,-79.39809379
395,23208544,Jay Macpherson Green,Jay Macpherson Green,47.16965581,43.67735042,-79.39726171
396,23209334,Main Sewage Treatment Playground,Main Sewage Treatment Playground,53.06133435,43.6633526,-79.31738605
397,23209342,Woodbine Park,Woodbine Park,40.90055397,43.664431,-79.31275042
398,23224039,Wishing Well Park,Wishing Well Park,57.00620681,43.76988391,-79.31661176
399,23230493,Anthony Vincent Park,Anthony Vincent Park,21.14999962,45.45339826,-75.65919339
400,23240029,Highland Field,Highland Field,50.48618386,43.98262605,-79.46022623
401,23240030,Aurora Peace Park,Aurora Peace Park,62.77904719,43.98547063,-79.46311851
402,23240031,Tamarac Green,Tamarac Green,19.05586013,43.97755097,-79.47552686
403,23249654,Poplar Park,Poplar Park,40.30209266,43.98111815,-79.46872898
404,23249655,Confederation Park,Confederation Park,16.22242018,43.9834244,-79.47776862
405,23260361,Norm Weller Park,Norm Weller Park,16.9728442,43.97204505,-79.4830828
406,23260363,Allenvale Park,Allenvale Park,9.036953155,43.96806163,-79.48697174
407,23260399,McClellan Heights Park,McClellan Heights Park,17.79373574,43.97344132,-79.4782834
408,23260400,Khamissa Park,Khamissa Park,17.95999908,43.97097982,-79.4748631
409,23260401,Seston Park,Seston Park,19.27000046,43.96994067,-79.47960172
410,23296908,McGregor Park,McGregor Park,57.25999832,43.65317406,-79.4420783
411,23297006,McCormick Park,McCormick Park,47.31999969,43.64680413,-79.43343125
412,23297016,Dundas-St. Clarens Parkette,Dundas-St. Clarens Parkette,53.65000153,43.64979687,-79.43879349
413,23297110,Realtor Park,Realtor Park,17.60319099,42.32234936,-82.95324754
414,23297116,Unknown,Saint Rose Catholic School,23.57496107,42.32950575,-82.95522967
415,23297121,Thompson Park,Thompson Park,20.27925415,42.32190598,-82.96744048
416,23297122,Unknown,973 Saint Louis Avenue,21.81999969,42.3247339,-82.96646471
417,23297293,Curry Park,Curry Park,15.22153804,42.25900515,-83.02199339
418,23306214,Tranby Park,Tranby Park,17.25759984,42.31955097,-82.9467431
419,23306607,Coventry Gardens Park,Coventry Gardens Park,25.51460011,42.32965171,-82.97888153
420,23306892,George Street Park,George Street Park,26.29585046,42.32356806,-82.98610098
421,23334392,Kiwanis Park,Kiwanis Park,14.48999977,42.33713733,-82.94914481
422,23357238,Unknown,940 Mayfair Crescent,13.03388782,44.24369469,-76.58819034
423,23358488,Unknown,31 Robert Hicks Drive,29.71806288,43.77238494,-79.45327714
424,23364273,Roseville Gardens Park,Roseville Gardens Park,67.19334341,42.30705988,-82.94475987
425,23388496,Jackson Park,Jackson Park,50.06047001,42.29406002,-83.02313055
426,23394507,Unknown,College Avenue,37.19777677,42.2932091,-83.0737942
427,23403563,Alexander Park,Alexander Park,22.918494,42.3272271,-82.9924003
428,23409227,Unknown,Langlois Catholic School,25.68448668,42.2959786,-82.95203197
429,23422108,Unknown,Emilia Road,16.94000053,42.25831634,-83.04552633
430,23422501,Unknown,Holy Names Catholic Secondary School,20.01788061,42.27799182,-83.03547364
431,23455680,Churchill Park,Churchill Park,14.92505056,43.26692581,-79.90336732
432,23518177,Weldon,Weldon,7.784154403,43.04675028,-81.28998611
433,23526516,Gainsborough Meadows,Gainsborough Meadows,25.46658455,42.99802562,-81.31382196
434,23551237,Pykes Park,Pykes Park,20.83020245,42.31540848,-82.96298442
435,23551410,Unknown,8905 Riverside Drive East,19.20327766,42.33970776,-82.93489783
436,23564847,Mark Park,Mark Park,24.50113373,42.26485989,-83.0284178
437,23579069,Gary Dugall Park,Gary Dugall Park,60.72033124,42.31601778,-82.99831162
438,23621535,Massey Harris Park,Massey Harris Park,75.55999756,43.64143061,-79.41331845
439,23689547,Stanley Park,Stanley Park,73.05000305,43.64189777,-79.40890585
440,23689549,Stanley Park,Stanley Park,72.98805577,43.64315101,-79.40985366
441,23689573,Masaryk Park,Masaryk Park,58.56000137,43.64013101,-79.43303305
442,23733034,Unknown,Greenwood Rink,50.82011059,43.66888064,-79.32856664
443,23737129,Lanspeary Park,Lanspeary Park,45.24357679,42.31002041,-83.01532013
444,23737295,Clay Park,Clay Park,57.04000092,42.30701503,-83.00970418
445,23737989,Stodgell park,Stodgell park,66.98755087,42.30483764,-83.00312175
446,23738170,A. K. O,A. K. O,22.13442699,42.31193317,-82.9769178
447,23738172,A. K. O,A. K. O,22.48316778,42.31380131,-82.9780987
448,23745369,Unknown,Willistead Manor,42.03812807,42.31765842,-83.00984683
449,23747630,Unknown,83 Marcos Boulevard,31.48852744,43.74742581,-79.25951976
450,23756355,Factoria Park,Factoria Park,78.01493409,42.30494656,-82.99439347
451,23756387,Unknown,1654 Central Avenue,21.53000069,42.31198952,-82.98376206
452,23756390,Unknown,1352 Labadie Road,40.98087842,42.31811441,-82.98713651
453,23756394,Unknown,1777 Norman Road,23.15829461,42.31445897,-82.97083502
454,23756406,McDonald Park,McDonald Park,52.77725178,42.30164159,-82.97453835
455,23756424,Unknown,Central Avenue,55.47384808,42.29618392,-82.97627236
456,23764570,Ernest Atkinson Park,Ernest Atkinson Park,32.86000061,42.31200555,-83.06263392
457,23764574,Straith Park,Straith Park,33.23390489,42.31375725,-83.06085288
458,23764701,Mitchell Park,Mitchell Park,42.89111644,42.3030981,-83.03488561
459,23778071,Unknown,Josephine Avenue,30.31956776,42.2977855,-83.05199816
460,23778191,Unknown,École élémentaire catholique Saint-Edmond,24.86341056,42.29069788,-83.04655506
461,23796183,Westmount Lions Park,Westmount Lions Park,34.22014174,42.95059057,-81.28136428
462,23807850,Unknown,Lillian Avenue,49.00223268,42.30287876,-83.01772073
463,23825732,Vince Marcotte Park,Vince Marcotte Park,14.46021155,42.24629586,-83.07029615
464,23873906,Unknown,685 Caruso Drive,41.74000168,42.24321733,-82.99213398
465,23873907,Unknown,4574 Tumbleweed Crescent,32.66222883,42.24308427,-82.97790875
466,23874300,Unknown,Rodfam Drive,25.57235571,42.24028483,-83.00315056
467,23874349,Unknown,Rushwood Crescent,21.99927452,42.23476456,-83.01026086
468,23890296,Unknown,340 Crownridge Boulevard,15.42538893,42.09211566,-83.10108598
469,23890300,Unknown,62 Malden Hill Drive,38.24100393,42.09092731,-83.10682732
470,23890318,Unknown,250 Fryer Street,19.78499985,42.10221181,-83.09944904
471,23891298,Bill Wigle,Bill Wigle,32.74373582,42.10560825,-83.11081247
472,23891637,Veterans Memorial Park,Veterans Memorial Park,13.81063764,43.26031538,-79.98078855
473,23921665,Unknown,Hillcrest Boulevard,41.16620201,42.28068254,-83.05994656
474,23921674,Mic Mac Park,Mic Mac Park,32.11333338,42.28524386,-83.07313719
475,23946531,Mountview Park,Mountview Park,27.96598637,43.23904553,-79.92425548
476,23946535,Colquhoun Park,Colquhoun Park,22.27008348,43.24001688,-79.90126906
477,23946543,Newlands Park,Newlands Park,36.59201842,43.22751472,-79.90134514
478,23946565,Captain Cornelius Park,Captain Cornelius Park,38.0766138,43.22435553,-79.89399512
479,23946657,Eastmount Park,Eastmount Park,42.08439305,43.23569211,-79.84744864
480,23946671,Macassa Park,Macassa Park,36.20043385,43.22373217,-79.84814232
481,23973346,Riverdale Park West,Riverdale Park West,46.71000099,43.66649216,-79.35983337
482,23982544,Turtle Club Park,Turtle Club Park,15.61224056,42.24338706,-83.09168246
483,23989796,Wellington Park,Wellington Park,67.19999695,43.25366804,-79.8585632
484,24007602,Les Anthony Parkette,Les Anthony Parkette,48.26603255,43.69145595,-79.32294456
485,24008059,Erwin Krichhahn Park,Erwin Krichhahn Park,53.61999893,43.65939009,-79.44621709
486,24008061,Campbell Avenue Park,Campbell Avenue Park,48.83377614,43.66363571,-79.44831512
487,24008063,Perth Square Park,Perth Square Park,50.83647297,43.66396433,-79.45241653
488,24008078,Carlton Park,Carlton Park,50.15865532,43.66653637,-79.45547285
489,24008175,Chelsea Avenue Playground,Chelsea Avenue Playground,73.94000244,43.65738589,-79.45575091
490,24024357,Pine Point Park,Pine Point Park,59.70246372,43.71174922,-79.54832773
491,24032184,Wellesley Park,Wellesley Park,51.71022835,43.66955365,-79.36222598
492,24039428,Joseph Sheard Parkette,Joseph Sheard Parkette,139.4037237,43.66035469,-79.38185892
493,24039517,Victoria Memorial Square,Victoria Memorial Square,80.80999756,43.64267904,-79.40021868
494,24204973,Unknown,126 Bexhill Avenue,52.85700884,43.70674835,-79.29122229
495,24255318,Unknown,20 Via Aurelia Drive,60.87313849,43.6967528,-79.49783165
496,24263997,Randy Padmore Park,Randy Padmore Park,73.36000061,43.64980845,-79.4008407
497,24282216,Eastdale Parkette,Eastdale Parkette,37.09028623,43.6953516,-79.30164968
498,24305744,Unknown,Cannon,13.63859028,42.10509032,-83.08869887
499,24399030,Stephenson Park,Stephenson Park,63.86913873,43.68600485,-79.30361945
500,24399036,Norwood Park,Norwood Park,48.95000076,43.68232378,-79.30372861
501,24399080,East Toronto Athletic Field,East Toronto Athletic Field,57.26461076,43.68560814,-79.29941457
502,24399322,Jimmie Simpson Park,Jimmie Simpson Park,53.36336584,43.66118749,-79.34478815
503,24409805,Kew Gardens,Kew Gardens,25.67216789,43.66849226,-79.29845857
504,24460930,East Lynn Park,East Lynn Park,49.78740626,43.68422295,-79.31536544
505,24486054,Hidden Valley Park,Hidden Valley Park,17.21050752,43.30527521,-79.86469341
506,24488503,Four Oaks Park,Four Oaks Park,49.54000092,43.69680296,-79.3376783
507,24488511,Dieppe Park,Dieppe Park,47.47207783,43.69160713,-79.33543182
508,24529300,Sackville Playground,Sackville Playground,91.49115817,43.6546705,-79.36064424
509,24529303,Thompson Street Parkette,Thompson Street Parkette,84.33000183,43.65931217,-79.3506308
510,24547508,Kitchener Park,Kitchener Park,74.69000244,43.73194632,-79.25356385
511,24589839,Canada Square,Canada Square,73.26322306,43.63874634,-79.38154028
512,24589969,Rees Street Parkette,Rees Street Parkette,92.33614592,43.63957817,-79.38467388
513,24590127,HTO Park,HTO Park,74.08999634,43.63783705,-79.38804343
514,24590130,HTO Park West,HTO Park West,88.00783443,43.63746932,-79.39013664
515,24590240,Toronto Music Garden,Toronto Music Garden,87.08147985,43.63695747,-79.39422435
516,24590258,Waterfront Children's Garden,Waterfront Children's Garden,88.01000214,43.63712897,-79.39265634
517,24599770,Red Hill Bowl,Red Hill Bowl,24.68000031,43.22898384,-79.79170573
518,24657047,Unknown,Jasper Avenue,55.35058878,43.68158555,-79.48702573
519,24657061,Eglinton Flats,Eglinton Flats,43.14006066,43.68368606,-79.49508847
520,24670348,Millcroft Park,Millcroft Park,46.20150907,43.39619594,-79.79892548
521,24670378,Taywood Park,Taywood Park,22.80107984,43.39809149,-79.80863997
522,24678018,Stan Wadlow Park,Stan Wadlow Park,35.39621364,43.69850994,-79.31383657
523,24741965,Unknown,Malden Road,4.883787895,42.21003904,-82.88475709
524,24761315,Brian Best Park,Brian Best Park,26.28012688,43.50808443,-79.87178255
525,24761340,Rotary Park,Rotary Park,27.35316787,43.51281804,-79.88811345
526,24787909,Dentonia Park,Dentonia Park,58.47278685,43.69365012,-79.29347765
527,24790799,Unknown,22 Everett Crescent,33.98929083,43.69565075,-79.31035241
528,24801990,Little River Acres Park,Little River Acres Park,22.60325147,42.32642399,-82.93091479
529,24809146,Stanley G. Grizzle Park,Stanley G. Grizzle Park,64.33000183,43.68883748,-79.3027488
530,24846164,Bronte Meadows Park,Bronte Meadows Park,33.51321012,43.50265695,-79.87225997
531,24846220,Laurier Park,Laurier Park,28.45242768,43.51625053,-79.85709284
532,24846275,Sinclair Park,Sinclair Park,37.81000137,43.53437174,-79.85722059
533,24885334,Unknown,Inglewood Heights Junior Public School,66.43192269,43.77839668,-79.29176728
534,24914772,Gledhill Park,Gledhill Park,44.31999969,43.69084047,-79.30990438
535,24983550,Field Park,Field Park,31.78000069,43.52057244,-79.85022166
536,24985315,Oakcrest Parkette,Oakcrest Parkette,48.25999832,43.68352257,-79.31141382
537,25056341,Fairglen Park,Fairglen Park,41.41555713,43.78695455,-79.32509001
538,25056343,Clydesdale Park,Clydesdale Park,35.61485537,43.78316836,-79.32985385
539,25056607,Unknown,63 Timbercreek Court,53.53840159,43.79102399,-79.31899402
540,25095658,Unknown,229 McCaul Street,79.09999847,43.65781781,-79.39258864
541,25288128,Simonston Park,Simonston Park,30.31180806,43.81585046,-79.36465964
542,25289596,Robert Grundy Parkette,Robert Grundy Parkette,51.59000015,43.88268554,-79.37003466
543,25303760,Unknown,St. Monica Catholic Elementary School,26.45601426,43.87544825,-79.35252174
544,25303761,Calvert Park,Calvert Park,27.52134822,43.8767662,-79.34682853
545,25332106,East Don Parkland,East Don Parkland,27.60900021,43.78989784,-79.37775385
546,25332159,Unknown,604 Chadwick Drive,18.32999992,44.26188925,-76.54886856
547,25332188,Unknown,990 Centennial Drive,27.21999931,44.26216786,-76.55950345
548,25333817,Rotary Park,Rotary Park,5.518071794,44.2375653,-76.60601626
